path,class_idx,class_name,prob
Whitney_Able/00000055.jpg,2562,Whitney_Able,0.9985677003860474
Derek_Jacobi/00000072.jpg,538,Derek_Jacobi,0.9976709485054016
David_Hedison/00000018.jpg,489,David_Hedison,0.9981756210327148
John_Slattery/00000045.jpg,1178,John_Slattery,0.9833360910415649
Zoe_Saldana/00000081.jpg,2617,Zoe_Saldana,0.7977142930030823
Rob_Mayes/00000069.jpg,2090,Rob_Mayes,0.990236222743988
Paul_Gross/00000048.jpg,1959,Paul_Gross,0.043622128665447235
Carrie_Preston/00000004.jpg,300,Carrie_Preston,0.9981544613838196
Lesley-Anne_Down/00000086.jpg,1467,Lesley-Anne_Down,0.7592979669570923
Christina_Hendricks/00000060.jpg,373,Christina_Hendricks,0.9318782687187195
Erik_Per_Sullivan/00000071.jpg,676,Erik_Per_Sullivan,0.5116285085678101
Rami_Malek/00000049.jpg,2021,Rami_Malek,0.999160647392273
Alison_Arngrim/00000098.jpg,88,Alison_Arngrim,0.9147301912307739
David_Kross/00000059.jpg,494,David_Kross,0.6281877160072327
Derek_Mears/00000081.jpg,539,Derek_Mears,0.9659658670425415
Christopher_McDonald/00000090.jpg,383,Christopher_McDonald,0.9975797533988953
Phyllis_Diller/00000081.jpg,1998,Phyllis_Diller,0.9999990463256836
Greta_Gerwig/00000073.jpg,801,Greta_Gerwig,0.6371423006057739
Dermot_Mulroney/00000036.jpg,541,Dermot_Mulroney,0.9907369017601013
Grace_Zabriskie/00000070.jpg,789,Grace_Zabriskie,0.9999719858169556
Elisabetta_Canalis/00000087.jpg,641,Elisabetta_Canalis,0.5164709091186523
Blake_Lively/00000081.jpg,225,Blake_Lively,0.9208065271377563
Alice_Cooper/00000082.jpg,83,Alice_Cooper,0.9963710308074951
Jonathan_Frakes/00000047.jpg,1201,Jonathan_Frakes,0.9997654557228088
Juliet_Stevenson/00000067.jpg,1252,Juliet_Stevenson,0.6684780716896057
Douglas_Smith/00000054.jpg,585,Douglas_Smith,0.06954240798950195
Paul_Lynde/00000028.jpg,1961,Paul_Lynde,0.861839234828949
Angela_Kinsey/00000096.jpg,128,Angela_Kinsey,0.9998070597648621
Ben_McKenzie/00000097.jpg,199,Ben_McKenzie,0.7645251154899597
Rowan_Atkinson/00000055.jpg,2130,Rowan_Atkinson,0.7559884190559387
Max_Martini/00000043.jpg,1685,Max_Martini,0.9806251525878906
Tika_Sumpter/00000038.jpg,2452,Tika_Sumpter,0.980597198009491
Michael_K._Williams/00000008.jpg,1741,Michael_K._Williams,0.9222477674484253
Julian_Sands/00000032.jpg,1243,Julian_Sands,0.8818569779396057
Tyrese_Gibson/00000070.jpg,2512,Tyrese_Gibson,0.8371579647064209
Giuseppe_Tornatore/00000037.jpg,777,Giuseppe_Tornatore,0.15944364666938782
David_Attenborough/00000026.jpg,480,David_Attenborough,0.7279059886932373
Sherilyn_Fenn/00000028.jpg,2282,Sherilyn_Fenn,0.9055855870246887
Whitney_Able/00000072.jpg,2562,Whitney_Able,0.7105056643486023
David_Jason/00000083.jpg,492,David_Jason,0.991915225982666
Dianne_Wiest/00000053.jpg,552,Dianne_Wiest,0.9981308579444885
David_Morse/00000071.jpg,501,David_Morse,0.8661620616912842
Michael_Mando/00000046.jpg,1744,Michael_Mando,0.38561707735061646
Derek_Jacobi/00000030.jpg,538,Derek_Jacobi,0.9988784193992615
Yeardley_Smith/00000019.jpg,2596,Yeardley_Smith,0.9821285009384155
Janel_Parrish/00000060.jpg,963,Janel_Parrish,0.9466797709465027
John_DiMaggio/00000035.jpg,1149,John_DiMaggio,0.9373466968536377
Adrianne_Palicki/00000095.jpg,36,Adrianne_Palicki,0.4611007571220398
Kelly_Reilly/00000062.jpg,1362,Kelly_Reilly,0.9976255297660828
John_Hensley/00000010.jpg,1157,John_Hensley,0.9828267097473145
Daniel_Dae_Kim/00000058.jpg,457,Daniel_Dae_Kim,0.9993403553962708
Sam_Trammell/00000058.jpg,2176,Sam_Trammell,0.7713633179664612
Paul_Dano/00000072.jpg,1956,Paul_Dano,0.578552782535553
Sean_Patrick_Flanery/00000072.jpg,2231,Sean_Patrick_Flanery,0.9971663355827332
Amber_Riley/00000035.jpg,99,Amber_Riley,0.22298112511634827
Vanessa_Kirby/00000018.jpg,2522,Vanessa_Kirby,0.9825870394706726
Eduardo_Noriega/00000070.jpg,625,Eduardo_Noriega,0.9998382329940796
Clive_Owen/00000073.jpg,405,Clive_Owen,0.8533121347427368
Naseeruddin_Shah/00000046.jpg,1823,Naseeruddin_Shah,0.5107618570327759
Alan_Alda/00000016.jpg,46,Alan_Alda,0.953913688659668
Jane_Lynch/00000083.jpg,958,Jane_Lynch,0.7326307892799377
Paul_Giamatti/00000075.jpg,1958,Paul_Giamatti,0.8828091621398926
Eva_Marcille/00000011.jpg,692,Eva_Marcille,0.9956522583961487
Cassandra_Scerbo/00000057.jpg,307,Cassandra_Scerbo,0.9294008016586304
Cody_Linley/00000002.jpg,406,Cody_Linley,0.9980182647705078
Nancy_Allen/00000079.jpg,1819,Nancy_Allen,0.9978107810020447
Hiroyuki_Sanada/00000095.jpg,850,Hiroyuki_Sanada,0.4603945016860962
Susan_Hayward/00000054.jpg,2379,Susan_Hayward,0.5514624118804932
Stephanie_Jacobsen/00000067.jpg,2335,Stephanie_Jacobsen,0.9980777502059937
David_Warner/00000064.jpg,510,David_Warner,0.024488307535648346
Ryan_McPartlin/00000079.jpg,2149,Ryan_McPartlin,0.9481382966041565
Callie_Thorne/00000091.jpg,273,Callie_Thorne,0.9858700037002563
Kristian_Alfonso/00000042.jpg,1411,Kristian_Alfonso,0.989989161491394
Thomas_Lennon/00000066.jpg,2447,Thomas_Lennon,0.9749743342399597
Gbenga_Akinnagbe/00000013.jpg,748,Gbenga_Akinnagbe,0.9678370952606201
Matthew_Settle/00000040.jpg,1677,Matthew_Settle,0.9961937665939331
Telly_Savalas/00000058.jpg,2427,Telly_Savalas,0.9995625615119934
Marilyn_Burns/00000023.jpg,1595,Marilyn_Burns,0.39733943343162537
Jason_Gedrick/00000069.jpg,984,Jason_Gedrick,0.2605568468570709
Lindsay_Price/00000001.jpg,1495,Lindsay_Price,0.4270069897174835
Steven_Culp/00000005.jpg,2365,Steven_Culp,0.4555177092552185
Louis_Tomlinson/00000063.jpg,1530,Louis_Tomlinson,0.6320298910140991
Vanessa_Branch/00000090.jpg,2520,Vanessa_Branch,0.7796545624732971
Chelsea_Kane/00000014.jpg,340,Chelsea_Kane,0.9999991655349731
Mark_Strong/00000089.jpg,1620,Mark_Strong,0.4477532207965851
Hector_Elizondo/00000042.jpg,832,Hector_Elizondo,0.9932765960693359
Robert_Conrad/00000091.jpg,2098,Robert_Conrad,0.20608387887477875
Jeremy_Sisto/00000020.jpg,1060,Jeremy_Sisto,0.8400395512580872
Pablo_Schreiber/00000060.jpg,1931,Pablo_Schreiber,0.9912996888160706
Fergie/00000033.jpg,705,Fergie,0.8890347480773926
Jensen_Ackles/00000065.jpg,1050,Jensen_Ackles,0.5530669093132019
Mark_Salling/00000002.jpg,1618,Mark_Salling,0.9831802845001221
Connor_Trinneer/00000061.jpg,418,Connor_Trinneer,0.6808600425720215
Desmond_Harrington/00000029.jpg,542,Desmond_Harrington,0.9122359752655029
Regina_Hall/00000024.jpg,2043,Regina_Hall,0.9876884818077087
Craig_Olejnik/00000096.jpg,432,Craig_Olejnik,0.9998776912689209
Enrique_Murciano/00000033.jpg,666,Enrique_Murciano,0.9943575263023376
Darin_Brooks/00000056.jpg,475,Darin_Brooks,0.42298683524131775
Nicholas_Gonzalez/00000044.jpg,1858,Nicholas_Gonzalez,0.6809626817703247
James_Mason/00000070.jpg,937,James_Mason,0.9066154360771179
Rene_Auberjonois/00000094.jpg,2046,Rene_Auberjonois,0.07687459141016006
Billy_Unger/00000047.jpg,220,Billy_Unger,0.9445290565490723
Mindy_Sterling/00000004.jpg,1783,Mindy_Sterling,0.4307146370410919
Natalie_Zea/00000078.jpg,1832,Natalie_Zea,0.9627814888954163
Jim_Caviezel/00000084.jpg,1099,Jim_Caviezel,0.5648543238639832
Oded_Fehr/00000100.jpg,1902,Oded_Fehr,0.9895815849304199
Walton_Goggins/00000077.jpg,2549,Walton_Goggins,0.9769628047943115
David_Morrissey/00000095.jpg,500,David_Morrissey,0.031256940215826035
Chloe_Dykstra/00000056.jpg,355,Chloe_Dykstra,0.07751002162694931
Audrina_Patridge/00000079.jpg,175,Audrina_Patridge,0.9845049381256104
Witney_Carson/00000044.jpg,2589,Witney_Carson,0.9807072281837463
Nick_Bateman/00000038.jpg,1862,Nick_Bateman,0.4320225119590759
Richard_Boone/00000065.jpg,2059,Richard_Boone,0.42781105637550354
Steven_Weber/00000053.jpg,2370,Steven_Weber,0.8133969306945801
Eric_Braeden/00000096.jpg,668,Eric_Braeden,0.9825650453567505
Wendy_Williams/00000070.jpg,2556,Wendy_Williams,0.8647213578224182
Jean_Smart/00000079.jpg,1003,Jean_Smart,0.9999417066574097
Donna_Murphy/00000003.jpg,577,Donna_Murphy,0.9996660947799683
Joan_Chen/00000046.jpg,1110,Joan_Chen,0.30655038356781006
Sam_Heughan/00000006.jpg,2167,Sam_Heughan,0.9028835296630859
Claire_Coffee/00000022.jpg,392,Claire_Coffee,0.9741073250770569
Jason_Gedrick/00000002.jpg,984,Jason_Gedrick,0.9704500436782837
Milo_Ventimiglia/00000004.jpg,1780,Milo_Ventimiglia,0.5916481614112854
Jeffrey_Donovan/00000067.jpg,1015,Jeffrey_Donovan,0.35592618584632874
Adrian_Paul/00000084.jpg,33,Adrian_Paul,0.9996860027313232
Jeremy_Sisto/00000046.jpg,1060,Jeremy_Sisto,0.9735071659088135
Rory_Kennedy/00000056.jpg,2123,Rory_Kennedy,0.027391858398914337
Aidan_Turner/00000100.jpg,41,Aidan_Turner,0.585764467716217
Brenda_Blethyn/00000020.jpg,243,Brenda_Blethyn,0.9992187023162842
Dane_Cook/00000049.jpg,453,Dane_Cook,0.23059450089931488
Zach_McGowan/00000083.jpg,2607,Zach_McGowan,0.7402276396751404
Willow_Smith/00000005.jpg,2585,Willow_Smith,0.9996757507324219
Brendan_Hines/00000059.jpg,247,Brendan_Hines,0.9254984855651855
Valorie_Curry/00000005.jpg,2519,Valorie_Curry,0.9984240531921387
Sam_Waterston/00000077.jpg,2177,Sam_Waterston,0.9996280670166016
Carrie_Keagan/00000018.jpg,299,Carrie_Keagan,0.9999502897262573
Jean_Louisa_Kelly/00000035.jpg,999,Jean_Louisa_Kelly,0.9999850988388062
Sal_Mineo/00000018.jpg,2162,Sal_Mineo,0.9688454866409302
Kathrine_Narducci/00000042.jpg,1304,Kathrine_Narducci,0.4367777705192566
Ben_Chaplin/00000022.jpg,196,Ben_Chaplin,0.27077457308769226
Joyce_DeWitt/00000063.jpg,1231,Joyce_DeWitt,0.5190657377243042
Marcia_Cross/00000030.jpg,1575,Marcia_Cross,0.9359185695648193
Brenda_Blethyn/00000098.jpg,243,Brenda_Blethyn,0.2192935049533844
David_Faustino/00000052.jpg,486,David_Faustino,0.8853573799133301
Skylar_Astin/00000033.jpg,2309,Skylar_Astin,0.29563865065574646
John_DiMaggio/00000063.jpg,1149,John_DiMaggio,0.8178339004516602
Becki_Newton/00000018.jpg,194,Becki_Newton,0.9999921321868896
Kasia_Smutniak/00000088.jpg,1278,Kasia_Smutniak,0.990293025970459
Mark_Strong/00000091.jpg,1620,Mark_Strong,0.9794291853904724
Tupac_Shakur/00000024.jpg,2502,Tupac_Shakur,0.2682480812072754
Freddie_Stroma/00000060.jpg,728,Freddie_Stroma,0.9982678890228271
Valorie_Curry/00000034.jpg,2519,Valorie_Curry,0.3999972939491272
Keith_David/00000087.jpg,1342,Keith_David,0.9467034935951233
Martin_Clunes/00000099.jpg,1634,Martin_Clunes,0.9707076549530029
Shailene_Woodley/00000082.jpg,2251,Shailene_Woodley,0.9970759153366089
Daniel_Stern/00000039.jpg,460,Daniel_Stern,0.9990967512130737
Mischa_Barton/00000099.jpg,1794,Mischa_Barton,0.9965044260025024
Ted_Levine/00000037.jpg,2425,Ted_Levine,0.9294571280479431
Rik_Mayall/00000047.jpg,2080,Rik_Mayall,0.0813136026263237
Bahar_Soomekh/00000100.jpg,183,Bahar_Soomekh,0.333406925201416
Isla_Fisher/00000003.jpg,882,Isla_Fisher,0.7920226454734802
Maggie_Gyllenhaal/00000055.jpg,1561,Maggie_Gyllenhaal,0.983574628829956
Howard_Keel/00000039.jpg,856,Howard_Keel,0.9275334477424622
Jeremy_Sumpter/00000019.jpg,1061,Jeremy_Sumpter,0.990777850151062
Janel_Parrish/00000083.jpg,963,Janel_Parrish,0.8112128973007202
Michael_K._Williams/00000011.jpg,1741,Michael_K._Williams,0.99198979139328
Mary-Louise_Parker/00000063.jpg,1644,Mary-Louise_Parker,0.9443222284317017
Penn_Jillette/00000011.jpg,1974,Penn_Jillette,0.8716159462928772
Kelly_Preston/00000072.jpg,1361,Kelly_Preston,0.6620231866836548
Linda_Lavin/00000063.jpg,1491,Linda_Lavin,0.9936417937278748
Gregory_Smith/00000040.jpg,800,Gregory_Smith,0.9957679510116577
Shailene_Woodley/00000063.jpg,2251,Shailene_Woodley,0.9995582699775696
Autumn_Reeser/00000041.jpg,177,Autumn_Reeser,0.6006856560707092
Theresa_Russell/00000028.jpg,2440,Theresa_Russell,0.9778646230697632
Dustin_Milligan/00000077.jpg,597,Dustin_Milligan,0.7905083298683167
Yun-Fat_Chow/00000007.jpg,2599,Yun-Fat_Chow,0.9612745046615601
Whitney_Cummings/00000063.jpg,2563,Whitney_Cummings,0.3256961405277252
Walter_Matthau/00000010.jpg,2548,Walter_Matthau,0.997211754322052
Jean-Paul_Belmondo/00000051.jpg,996,Jean-Paul_Belmondo,0.9998342990875244
Tempestt_Bledsoe/00000039.jpg,2429,Tempestt_Bledsoe,0.7916581630706787
Leslie_Hope/00000077.jpg,1472,Leslie_Hope,0.14504669606685638
Maria_de_Medeiros/00000027.jpg,1589,Maria_de_Medeiros,0.37348473072052
Jack_Lemmon/00000092.jpg,898,Jack_Lemmon,0.5450215935707092
Nathan_Stewart-Jarrett/00000081.jpg,1842,Nathan_Stewart-Jarrett,0.963659405708313
Dermot_Mulroney/00000062.jpg,541,Dermot_Mulroney,0.9903074502944946
James_Nesbitt/00000036.jpg,938,James_Nesbitt,0.9982295632362366
Eddie_Vedder/00000068.jpg,622,Eddie_Vedder,0.7170918583869934
Tadanobu_Asano/00000049.jpg,2392,Tadanobu_Asano,0.9803580045700073
Amanda_Seyfried/00000088.jpg,96,Amanda_Seyfried,0.9513200521469116
Bruce_McGill/00000003.jpg,262,Bruce_McGill,0.9938919544219971
Alfred_Enoch/00000055.jpg,77,Alfred_Enoch,0.9998675584793091
Jessica_Lowndes/00000080.jpg,1079,Jessica_Lowndes,0.7397891879081726
Katee_Sackhoff/00000006.jpg,1291,Katee_Sackhoff,0.6305949687957764
Thomas_Kretschmann/00000065.jpg,2446,Thomas_Kretschmann,0.27513206005096436
James_Maslow/00000049.jpg,936,James_Maslow,0.9802872538566589
DeForest_Kelley/00000092.jpg,517,DeForest_Kelley,0.24076905846595764
Michael_Bay/00000017.jpg,1726,Michael_Bay,0.06375499069690704
Christina_Moore/00000013.jpg,375,Christina_Moore,0.3172445595264435
Diane_Kruger/00000008.jpg,551,Diane_Kruger,0.9441444277763367
Rami_Malek/00000016.jpg,2021,Rami_Malek,0.9830647110939026
Selita_Ebanks/00000004.jpg,2239,Selita_Ebanks,0.9343446493148804
Kayvan_Novak/00000056.jpg,1338,Kayvan_Novak,0.43564555048942566
